Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
272;21100348975;"Studia Historica Slovenica";journal;"15808122";"Zgodovinsko Drustvo Dr. Franca Kovacica v Mariboru";No;No;0,478;Q2;11;18;68;709;52;68;0,91;39,39;50,00;0;3;Slovenia;Eastern Europe;"Zgodovinsko Drustvo Dr. Franca Kovacica v Mariboru";"2002-2003, 2006-2024";"History (Q1); Social Sciences (miscellaneous) (Q2)";"Arts and Humanities; Social Sciences"
273;26941;"Theory and Decision";journal;"15737187, 00405833";"Springer Netherlands";No;No;0,478;Q2;48;63;164;2392;197;161;1,24;37,97;15,45;1;4;Netherlands;Western Europe;"Springer Netherlands";"1970-2025";"Arts and Humanities (miscellaneous) (Q1); Decision Sciences (miscellaneous) (Q2); Economics, Econometrics and Finance (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Applied Psychology (Q3); Computer Science Applications (Q3); Developmental and Educational Psychology (Q3)";"Arts and Humanities; Computer Science; Decision Sciences; Economics, Econometrics and Finance; Psychology; Social Sciences"
274;12283;"Journal of Social Service Research";journal;"01488376, 15407314";"Routledge";No;No;0,474;Q2;47;99;186;5127;347;185;1,40;51,79;58,10;0;54;United States;Northern America;"Routledge";"1978-2025";"Social Sciences (miscellaneous) (Q2); Sociology and Political Science (Q2); Social Work (Q3)";"Social Sciences"
275;21100443918;"Distinktion";journal;"21599149, 1600910X";"Routledge";No;No;0,472;Q2;26;37;80;2444;172;76;2,19;66,05;20,34;0;4;United Kingdom;Western Europe;"Routledge";"2009-2025";"Social Sciences (miscellaneous) (Q2); Sociology and Political Science (Q2)";"Social Sciences"
276;29197;"Journal of Elder Abuse and Neglect";journal;"08946566, 15404129";"Routledge";No;No;0,469;Q2;50;32;57;1299;106;52;1,59;40,59;65,56;1;24;United States;Northern America;"Routledge";"1988-2025";"Social Sciences (miscellaneous) (Q2); Geriatrics and Gerontology (Q3)";"Medicine; Social Sciences"
277;21100208020;"Economics and Sociology";journal;"2071789X, 23063459";"Centre of Sociological Research";Yes;Yes;0,468;Q2;36;63;213;3651;634;212;2,79;57,95;53,53;0;32;Poland;Eastern Europe;"Centre of Sociological Research";"2008-2024";"Business, Management and Accounting (miscellaneous) (Q2); Economics, Econometrics and Finance (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Sociology and Political Science (Q2)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
278;18500158100;"Forum (Germany)";journal;"21946183, 15408884";"Walter de Gruyter GmbH";Yes;No;0,468;Q2;26;10;115;560;104;101;0,72;56,00;33,33;0;5;Germany;Western Europe;"Walter de Gruyter GmbH";"2000, 2002, 2004-2025";"Social Sciences (miscellaneous) (Q2); Sociology and Political Science (Q2)";"Social Sciences"
279;19421;"Journal of Technology in Human Services";journal;"15228991, 15228835";"Routledge";No;No;0,468;Q2;37;15;49;777;136;49;2,34;51,80;75,86;0;8;United States;Northern America;"Routledge";"1996-2025";"Computer Networks and Communications (Q2); Health (social science) (Q2); Social Sciences (miscellaneous) (Q2)";"Computer Science; Social Sciences"
280;21100426136;"Critical African Studies";journal;"21681392, 20407211";"Taylor and Francis Ltd.";No;No;0,467;Q2;18;29;66;1796;108;59;1,37;61,93;40,00;1;14;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2015-2025";"Arts and Humanities (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q2)";"Arts and Humanities; Social Sciences"
281;21100202940;"International Journal of Multicultural Education";journal;"19345267";"Eastern University";Yes;Yes;0,467;Q2;27;13;59;717;99;59;0,91;55,15;82,14;0;2;United States;Northern America;"Eastern University";"2007-2024";"Anthropology (Q1); Cultural Studies (Q1); Education (Q2); Social Sciences (miscellaneous) (Q2)";"Social Sciences"
282;12909;"Systems Research and Behavioral Science";journal;"10991743, 10927026";"John Wiley and Sons Ltd";No;No;0,465;Q2;60;138;221;8975;591;202;2,74;65,04;32,31;0;59;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1996-2025";"Information Systems and Management (Q2); Social Sciences (miscellaneous) (Q2); Strategy and Management (Q2)";"Business, Management and Accounting; Decision Sciences; Social Sciences"
283;28227;"Asian Pacific Journal of Social Work";journal;"02185385";"Routledge";No;No;0,463;Q2;19;8;84;279;121;74;0,88;34,88;47,83;0;3;United Kingdom;Western Europe;"Routledge";"1991-2024";"Social Sciences (miscellaneous) (Q2); Sociology and Political Science (Q2)";"Social Sciences"
284;21101091648;"Finance and Society";journal;"20595999";"Cambridge University Press";Yes;No;0,460;Q2;7;9;38;257;39;35;0,94;28,56;20,00;0;6;United Kingdom;Western Europe;"Cambridge University Press";"2019, 2021-2024";"Arts and Humanities (miscellaneous) (Q1); History and Philosophy of Science (Q1); Finance (Q2); Social Sciences (miscellaneous) (Q2); Sociology and Political Science (Q2)";"Arts and Humanities; Economics, Econometrics and Finance; Social Sciences"
285;26603;"Evaluation Review";journal;"15523926, 0193841X";"SAGE Publications Inc.";No;No;0,454;Q2;62;60;85;3475;250;81;3,13;57,92;40,25;0;32;United States;Northern America;"SAGE Publications Inc.";"1977-2025";"Arts and Humanities (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q2)";"Arts and Humanities; Social Sciences"
286;16707;"Journal of Family Therapy";journal;"14676427, 01634445";"Wiley-Blackwell Publishing Ltd";No;No;0,453;Q2;54;29;115;1296;154;102;1,29;44,69;61,36;0;4;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1979-2025";"Social Sciences (miscellaneous) (Q2); Clinical Psychology (Q3); Social Psychology (Q3)";"Psychology; Social Sciences"
287;21101165605;"Discover Social Science and Health";journal;"27310469";"Springer Nature";Yes;No;0,451;Q2;5;81;54;4092;73;53;1,35;50,52;52,96;1;62;Switzerland;Western Europe;"Springer Nature";"2021-2025";"Health (social science) (Q2); Social Sciences (miscellaneous) (Q2); Health Policy (Q3); Public Health, Environmental and Occupational Health (Q3)";"Medicine; Social Sciences"
288;72827;"Forum Qualitative Sozialforschung";journal;"14385627";"Institut fur Klinische Sychologie and Gemeindesychologie";Yes;Yes;0,451;Q2;61;37;171;2224;236;171;1,39;60,11;64,29;1;9;Germany;Western Europe;"Institut fur Klinische Sychologie and Gemeindesychologie";"2002-2025";"Social Sciences (miscellaneous) (Q2)";"Social Sciences"
289;27132;"Jahrbucher fur Nationalokonomie und Statistik";journal;"2366049X, 00214027";"Walter de Gruyter GmbH";No;No;0,451;Q2;27;51;91;2015;127;84;1,18;39,51;29,85;9;29;Germany;Western Europe;"Walter de Gruyter GmbH";"1863, 1896, 1898-1903, 1905-1908, 1910, 1914, 1916, 1918, 1920, 1923, 1927-1928, 1944, 1949, 1959, 1978, 1980, 1982, 1985, 1987-1990, 1992-2025";"Business, Management and Accounting (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Economics and Econometrics (Q3)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
290;21101176849;"Jurnal Ilmiah Peuradeun";journal;"23388617, 24432067";"SCAD Independent";No;No;0,451;-;9;60;152;3301;328;152;2,18;55,02;37,06;0;24;Indonesia;Asiatic Region;"SCAD Independent";"2019-2025";"Law (Q1); Linguistics and Language (Q1); Religious Studies (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
291;21101181970;"Yustisia";journal;"08520941, 25490907";"Sebelas Maret University Faculty of Law";Yes;No;0,450;Q2;3;16;34;638;45;34;1,32;39,88;47,73;0;11;Indonesia;Asiatic Region;"Sebelas Maret University Faculty of Law";"2022-2024";"Law (Q1); Health (social science) (Q2); Political Science and International Relations (Q2); Social Sciences (miscellaneous) (Q2); Management, Monitoring, Policy and Law (Q3)";"Environmental Science; Social Sciences"
292;21101190207;"Tourism and Hospitality";journal;"26735768";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,449;Q2;13;84;122;6263;388;117;2,99;74,56;46,09;0;57;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2020-2024";"Economics, Econometrics and Finance (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Tourism, Leisure and Hospitality Management (Q3)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
293;21101129709;"European Review of International Studies";journal;"21967415, 21966923";"Brill Nijhoff";No;No;0,447;Q2;13;15;37;1424;35;37;0,74;94,93;33,33;0;4;Netherlands;Western Europe;"Brill Nijhoff";"2014-2024";"Political Science and International Relations (Q2); Social Sciences (miscellaneous) (Q2)";"Social Sciences"
294;21100451190;"International Journal of Microsimulation";journal;"17475864";"International Microsimulation Association";No;No;0,445;Q2;9;18;59;994;40;51;0,67;55,22;39,47;0;13;Luxembourg;Western Europe;"International Microsimulation Association";"2015-2025";"Demography (Q2); Economics, Econometrics and Finance (miscellaneous) (Q2); Health (social science) (Q2); Modeling and Simulation (Q2); Social Sciences (miscellaneous) (Q2); Economics and Econometrics (Q3); Epidemiology (Q3); Public Health, Environmental and Occupational Health (Q3)";"Economics, Econometrics and Finance; Mathematics; Medicine; Social Sciences"
295;21100199108;"Contemporary Economics";journal;"23008814, 20840845";"University of Economics and Human Sciences, Warsaw";Yes;No;0,443;Q2;25;20;90;1153;234;90;2,67;57,65;48,28;0;15;Poland;Eastern Europe;"University of Economics and Human Sciences, Warsaw";"2011-2024";"Business and International Management (Q2); Business, Management and Accounting (miscellaneous) (Q2); Economics, Econometrics and Finance (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Accounting (Q3); Finance (Q3)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
296;145207;"Asia Europe Journal";journal;"16102932";"Springer Verlag";No;No;0,442;Q2;29;24;99;1348;156;95;1,23;56,17;26,32;1;16;Germany;Western Europe;"Springer Verlag";"2003-2025";"Business, Management and Accounting (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2)";"Business, Management and Accounting; Social Sciences"
297;21100908534;"Tapuya: Latin American Science, Technology and Society";journal;"25729861";"Routledge";Yes;Yes;0,442;Q2;15;32;114;1316;157;92;1,22;41,13;51,06;1;13;United States;Northern America;"Routledge";"2018-2024";"Multidisciplinary (Q1); Social Sciences (miscellaneous) (Q2)";"Multidisciplinary; Social Sciences"
298;21100401254;"Western Pacific Surveillance and Response Journal : WPSAR";journal;"20947313, 20947321";"World Health Organization Regional Office for the Western Pacific";Yes;Yes;0,441;Q2;24;35;143;483;148;128;0,92;13,80;56,60;0;31;Philippines;Asiatic Region;"World Health Organization Regional Office for the Western Pacific";"2013-2025";"Health (social science) (Q2); Social Sciences (miscellaneous) (Q2); Infectious Diseases (Q3); Public Health, Environmental and Occupational Health (Q3)";"Medicine; Social Sciences"
299;15347;"International Review of Social History";journal;"1469512X, 00208590";"Cambridge University Press";No;No;0,438;Q2;38;34;94;2621;87;90;0,75;77,09;51,28;0;15;United Kingdom;Western Europe;"Cambridge University Press";"1956-2025";"History (Q1); Social Sciences (miscellaneous) (Q2)";"Arts and Humanities; Social Sciences"
300;12000154533;"Canadian Review of Sociology";journal;"17556171, 1755618X";"John Wiley &amp; Sons Inc.";No;No;0,436;Q2;45;23;131;1367;161;120;1,20;59,43;53,19;0;12;United States;Northern America;"John Wiley &amp; Sons Inc.";"1964-1995, 2008-2025";"Arts and Humanities (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q2)";"Arts and Humanities; Social Sciences"
301;25366;"South Asia Research";journal;"17413141, 02627280";"Sage Publications India Pvt. Ltd";No;No;0,435;Q2;22;21;69;961;101;67;1,07;45,76;34,78;0;10;India;Asiatic Region;"Sage Publications India Pvt. Ltd";"1981-2025";"Arts and Humanities (miscellaneous) (Q1); Economics, Econometrics and Finance (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2)";"Arts and Humanities; Economics, Econometrics and Finance; Social Sciences"
302;21101146408;"Si Somos Americanos";journal;"07190948, 07182910";"Arturo Prat University";Yes;Yes;0,434;Q2;6;16;48;957;38;47;1,03;59,81;50,00;0;7;Chile;Latin America;"Arturo Prat University";"2019-2024";"Cultural Studies (Q1); History (Q1); Social Sciences (miscellaneous) (Q2)";"Arts and Humanities; Social Sciences"
303;21101173090;"International Journal of Community Well-Being";journal;"25245309, 25245295";"Springer Nature";No;No;0,433;Q2;18;34;101;2410;208;84;1,71;70,88;37,66;1;22;Switzerland;Western Europe;"Springer Nature";"2018-2025";"Geography, Planning and Development (Q2); Social Sciences (miscellaneous) (Q2); Psychology (miscellaneous) (Q3)";"Psychology; Social Sciences"
304;21101037151;"Human Arenas";journal;"25225804";"Springer Science and Business Media Deutschland GmbH";No;No;0,429;Q2;14;111;237;5409;336;233;1,40;48,73;56,68;1;31;Netherlands;Western Europe;"Springer Science and Business Media Deutschland GmbH";"2018-2025";"Arts and Humanities (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q2); Psychology (miscellaneous) (Q3)";"Arts and Humanities; Psychology; Social Sciences"
305;4700152739;"Child and Youth Services";journal;"15452298, 0145935X";"Routledge";No;No;0,426;Q2;24;78;59;3896;98;54;1,46;49,95;61,22;0;24;United States;Northern America;"Routledge";"1977-1983, 1985-1991, 1993-1994, 1997-1999, 2001, 2004-2025";"Social Sciences (miscellaneous) (Q2); Health (social science) (Q3)";"Social Sciences"
306;21101196048;"Geographies";journal;"26737086";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,422;Q2;9;43;110;2841;228;105;2,28;66,07;28,06;0;29;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2021-2024";"Agricultural and Biological Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2); Geography, Planning and Development (Q2); Social Sciences (miscellaneous) (Q2)";"Agricultural and Biological Sciences; Environmental Science; Social Sciences"
307;21100873341;"Journal of Chinese Sociology";journal;"21982635";"SpringerOpen";Yes;Yes;0,421;Q2;18;25;64;1506;99;61;1,40;60,24;40,74;0;9;United Kingdom;Western Europe;"SpringerOpen";"2014-2025";"Social Sciences (miscellaneous) (Q2)";"Social Sciences"
308;21100872366;"Cogent Social Sciences";journal;"23311886";"Cogent OA";Yes;No;0,418;Q2;33;606;967;40521;2568;967;2,57;66,87;30,79;4;395;United Kingdom;Western Europe;"Cogent OA";"2015-2025";"Social Sciences (miscellaneous) (Q2)";"Social Sciences"
309;21101037131;"Advances in Neurodevelopmental Disorders";journal;"23667532, 23667540";"Springer Science and Business Media Deutschland GmbH";No;No;0,417;Q2;19;78;148;4239;252;143;1,63;54,35;65,57;1;20;Netherlands;Western Europe;"Springer Science and Business Media Deutschland GmbH";"2017-2025";"Social Sciences (miscellaneous) (Q2); Psychology (miscellaneous) (Q3)";"Psychology; Social Sciences"
310;19500157802;"Asian Social Work and Policy Review";journal;"17531403, 17531411";"Wiley-Blackwell Publishing Ltd";No;No;0,417;Q2;21;32;71;1491;112;70;1,30;46,59;61,76;0;20;Australia;Pacific Region;"Wiley-Blackwell Publishing Ltd";"2008-2025";"Social Sciences (miscellaneous) (Q2); Sociology and Political Science (Q2); Social Work (Q3)";"Social Sciences"
311;21100829274;"Journal of International Studies";journal;"20718330, 23063483";"Centre of Sociological Research";Yes;Yes;0,417;Q2;36;57;198;3298;539;197;2,83;57,86;48,67;0;41;Poland;Eastern Europe;"Centre of Sociological Research";"2008-2024";"Political Science and International Relations (Q2); Social Sciences (miscellaneous) (Q2); Sociology and Political Science (Q2); Business and International Management (Q3); Economics and Econometrics (Q3)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
312;21100860053;"eTropic";journal;"14482940";"James Cook University";Yes;Yes;0,416;Q2;9;26;66;936;97;66;1,35;36,00;35,29;0;7;Australia;Pacific Region;"James Cook University";"2018-2024";"Arts and Humanities (miscellaneous) (Q1); Cultural Studies (Q1); History (Q1); Literature and Literary Theory (Q1); Social Sciences (miscellaneous) (Q2); Urban Studies (Q2)";"Arts and Humanities; Social Sciences"
313;23442;"Politics and the Life Sciences";journal;"14715457, 07309384";"Cambridge University Press";No;No;0,416;Q2;24;22;64;1315;124;56;1,84;59,77;38,24;0;10;United Kingdom;Western Europe;"Cambridge University Press";"1983-1984, 1986-2024";"Public Administration (Q2); Social Sciences (miscellaneous) (Q2); Sociology and Political Science (Q2)";"Social Sciences"
314;20400195022;"Journal of Empirical Theology";journal;"15709256, 09222936";"Brill Academic Publishers";No;No;0,413;Q2;14;20;39;739;31;37;0,68;36,95;67,65;0;4;Netherlands;Western Europe;"Brill Academic Publishers";"1988-1994, 2010-2025";"Religious Studies (Q1); Social Sciences (miscellaneous) (Q2)";"Arts and Humanities; Social Sciences"
315;21100944566;"International Journal of Islamic Thought";journal;"22321314, 22896023";"Universiti Kebangsaan Malaysia Press";Yes;No;0,412;Q2;5;32;89;1170;96;89;0,97;36,56;32,79;0;7;Malaysia;Asiatic Region;"Universiti Kebangsaan Malaysia Press";"2019-2024";"Arts and Humanities (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q2)";"Arts and Humanities; Social Sciences"
316;15035;"Social Work with Groups";journal;"01609513, 15409481";"Routledge";No;No;0,409;Q2;27;32;102;1054;125;93;1,54;32,94;64,06;1;12;United States;Northern America;"Routledge";"1978-2025";"Education (Q2); Social Sciences (miscellaneous) (Q2); Social Work (Q4)";"Social Sciences"
